N,Run,Theta_NO,Theta_BH,T_NO,T_BH,Total_NO,Total_BH
10,26,1.679999695625156e-05,0.000262400004430674,0.001971699995920062,0.0006468999927164987,0.0019884999928763136,0.0009092999971471727
10,27,2.1100000594742596e-05,0.0003291000030003488,0.0035081000096397474,0.0006980000034673139,0.00352920001023449,0.0010271000064676628
10,28,9.030000364873558e-05,0.00022079999325796962,0.002648199995746836,0.00039960000140126795,0.0027384999993955716,0.0006203999946592376
10,29,1.649999467190355e-05,0.00030359999800566584,0.0016677999956300482,0.00046440000005532056,0.0016842999903019518,0.0007679999980609864
10,30,1.819999306462705e-05,0.00036810000892728567,0.0020954999927198514,0.0007248999900184572,0.0021136999857844785,0.0010929999989457428
10,31,1.7299986211583018e-05,0.00022620000527240336,0.00212910000118427,0.0005818999925395474,0.002146399987395853,0.0008080999978119507
10,32,1.650000922381878e-05,0.00022190000163391232,0.002036899997619912,0.00030189999961294234,0.002053400006843731,0.0005238000012468547
10,33,1.649999467190355e-05,0.00025889999233186245,0.0015716000052634627,0.0008065000001806766,0.0015880999999353662,0.001065399992512539
10,34,1.750000228639692e-05,0.0002271999983349815,0.0022256000083871186,0.00022679999528918415,0.0022431000106735155,0.00045399999362416565
10,35,1.68999977177009e-05,0.00025520000781398267,0.001673899998422712,0.0003171999996993691,0.001690799996140413,0.0005724000075133517
10,36,1.750000228639692e-05,0.0003434999962337315,0.0023384999949485064,0.0004361000028438866,0.0023559999972349033,0.0007795999990776181
10,37,6.690000009257346e-05,0.00023680001322645694,0.0026670000079320744,0.0007391000108327717,0.002733900008024648,0.0009759000240592286
10,38,3.9399994420818985e-05,0.0002268999960506335,0.001691099998424761,0.0003935999993700534,0.00173049999284558,0.0006204999954206869
10,39,1.6999998479150236e-05,0.00027820000832434744,0.0019526999967638403,0.0003550000110408291,0.0019696999952429906,0.0006332000193651766
10,40,1.790000533219427e-05,0.00023550000332761556,0.001984000002266839,0.0008769999985815957,0.0020019000075990334,0.0011125000019092113
10,41,1.8000006093643606e-05,0.00023429999419022352,0.0033727999980328605,0.00041200000850949436,0.003390800004126504,0.0006463000026997179
10,42,1.8100006855092943e-05,0.0002497000095900148,0.002022700005909428,0.0003547999949660152,0.002040800012764521,0.00060450000455603
10,43,1.7999991541728377e-05,0.00024369999300688505,0.0028006000065943226,0.000607599999057129,0.002818599998136051,0.0008512999920640141
10,44,1.6599995433352888e-05,0.00022840000747237355,0.0018531999958213419,0.0006080999883124605,0.0018697999912546948,0.000836499995784834
10,45,1.6700010746717453e-05,0.0002238000015495345,0.0026233000098727643,0.0002889000024879351,0.002640000020619482,0.0005127000040374696
10,46,1.9400002202019095e-05,0.00022450000687967986,0.0021013000077800825,0.0004562999965855852,0.0021207000099821016,0.000680800003465265
10,47,1.7099999240599573e-05,0.00033769999572541565,0.0022218000085558742,0.00040330000047106296,0.002238900007796474,0.0007409999961964786
10,48,1.7700003809295595e-05,0.00031239999225363135,0.0019496000022627413,0.00036950000503566116,0.001967300006072037,0.0006818999972892925
10,49,1.7800004570744932e-05,0.00022739999985788018,0.0022920999908819795,0.0002795000036712736,0.0023098999954527244,0.0005069000035291538
10,50,1.9099999917671084e-05,0.00022370000078808516,0.0023578999971505255,0.0006980000034673139,0.0023769999970681965,0.0009217000042553991
10,51,1.759998849593103e-05,0.0002511999919079244,0.0019561000081012025,0.0009610999986762181,0.0019736999965971336,0.0012122999905841425
10,52,1.8000006093643606e-05,0.00022780000290367752,0.001944899995578453,0.0010466999956406653,0.0019629000016720966,0.0012744999985443428
10,53,1.7600003047846258e-05,0.00022400000307243317,0.001857499999459833,0.000378700002329424,0.0018751000025076792,0.0006027000054018572
10,54,1.7999991541728377e-05,0.00030250000418163836,0.0016392999968957156,0.00029009999707341194,0.001657299988437444,0.0005926000012550503
10,55,1.750000228639692e-05,0.0003065999917453155,0.0022428999945987016,0.00031260000832844526,0.0022603999968850985,0.0006192000000737607
10,56,1.829999382607639e-05,0.00041480000072624534,0.002205500000854954,0.0005220000020926818,0.0022237999946810305,0.0009368000028189272
10,57,1.750000228639692e-05,0.00026729999808594584,0.0014929000026313588,0.00048319999768864363,0.0015104000049177557,0.0007504999957745895
10,58,1.720000000204891e-05,0.0002615999983390793,0.0021714000031352043,0.0006166999955894426,0.0021886000031372532,0.0008782999939285219
10,59,1.7800004570744932e-05,0.00034079999022651464,0.002115000010235235,0.000294700002996251,0.00213280001480598,0.0006354999932227656
10,60,2.1299987565726042e-05,0.0002973000082420185,0.0029753999988315627,0.0005070999905001372,0.0029966999863972887,0.0008043999987421557
10,61,2.5599991204217076e-05,0.0004309999931138009,0.002129400003468618,0.0006270000012591481,0.002154999994672835,0.001057999994372949
10,62,1.8699996871873736e-05,0.00021869999181944877,0.0017094000068027526,0.0005548000044655055,0.0017281000036746264,0.0007734999962849542
10,63,1.6699996194802225e-05,0.0002632999967318028,0.0018164999928558245,0.0004981000092811882,0.0018331999890506268,0.0007614000060129911
10,64,1.720000000204891e-05,0.00022230000467970967,0.0020687999931396917,0.0005315000016707927,0.0020859999931417406,0.0007538000063505024
10,65,1.6900012269616127e-05,0.0002367999986745417,0.0022874000133015215,0.000932100010686554,0.0023043000255711377,0.0011689000093610957
10,66,1.7800004570744932e-05,0.00033209999673999846,0.0038594999932684004,0.0003800000122282654,0.0038772999978391454,0.0007121000089682639
10,67,1.789999078027904e-05,0.00025490000552963465,0.0025415000127395615,0.0004797000001417473,0.0025594000035198405,0.000734600005671382
10,68,1.7700003809295595e-05,0.00022319999698083848,0.0018744999979389831,0.0004512000014074147,0.0018922000017482787,0.0006743999983882532
10,69,1.68999977177009e-05,0.00022770000214222819,0.0020591000065905973,0.00048189998778980225,0.0020760000043082982,0.0007095999899320304
10,70,1.7400001524947584e-05,0.00023119999968912452,0.0017470000020693988,0.000295600009849295,0.0017644000035943463,0.0005268000095384195
10,71,2.510000194888562e-05,0.00026789998810272664,0.003828500004601665,0.0007155000057537109,0.0038536000065505505,0.0009833999938564375
10,72,1.8699996871873736e-05,0.00022849999368190765,0.0020351999992271885,0.0004626000009011477,0.0020538999960990623,0.0006910999945830554
10,73,1.71000137925148e-05,0.00022670000907965004,0.0019073000003118068,0.00047899999481160194,0.0019244000141043216,0.000705700003891252
10,74,1.7600003047846258e-05,0.00022360000002663583,0.002804100004141219,0.0007723000016994774,0.0028217000071890652,0.0009959000017261133
10,75,4.0099999750964344e-05,0.00023379999038297683,0.002842600006260909,0.000526699994225055,0.0028827000060118735,0.0007604999846080318
10,76,1.720000000204891e-05,0.00023379999038297683,0.0023292999976547435,0.0005310999986249954,0.0023464999976567924,0.0007648999890079722
10,77,1.960000372491777e-05,0.00022519999765791,0.0017137999966507778,0.0005344000092009082,0.0017334000003756955,0.0007596000068588182
10,78,1.7699989257380366e-05,0.00033200001053046435,0.002220299997134134,0.0008142000006046146,0.0022379999863915145,0.001146200011135079
10,79,1.819999306462705e-05,0.0002401999954599887,0.0021109000081196427,0.00032700000156182796,0.00212910000118427,0.0005671999970218167
10,80,2.7099988074041903e-05,0.00023939998936839402,0.0022653000050922856,0.00043500000901985914,0.0022923999931663275,0.0006743999983882532
10,81,2.0199993741698563e-05,0.00023039999359752983,0.002923100008047186,0.00044249999336898327,0.0029433000017888844,0.0006728999869665131
10,82,1.8100006855092943e-05,0.00023299999884329736,0.002212199993664399,0.0007102999952621758,0.0022303000005194917,0.0009432999941054732
10,83,1.7700003809295595e-05,0.0003445000038482249,0.002297400002134964,0.0006996000010985881,0.0023151000059442595,0.001044100004946813
10,84,2.0499996026046574e-05,0.00029660000291187316,0.0031420000013895333,0.0007173999911174178,0.00316249999741558,0.001013999994029291
10,85,1.960000372491777e-05,0.00028730000485666096,0.0024667999969096854,0.00035319999733474106,0.002486400000634603,0.000640500002191402
10,86,2.1100000594742596e-05,0.0002305000089108944,0.0014737000019522384,0.0005840000085299835,0.001494800002546981,0.0008145000174408779
10,87,1.930000144056976e-05,0.00022249999165069312,0.002625099994475022,0.00063340000633616,0.0026443999959155917,0.0008558999979868531
10,88,1.7399986973032355e-05,0.0002603999892016873,0.001950700010638684,0.0006800999981351197,0.0019680999976117164,0.000940499987336807
10,89,2.570000651758164e-05,0.00031400000443682075,0.0023597999970661476,0.0005588999920291826,0.0023855000035837293,0.0008728999964660034
10,90,1.7400001524947584e-05,0.00022190000163391232,0.0020668999932240695,0.00048210000386461616,0.002084299994749017,0.0007040000054985285
10,91,1.7400001524947584e-05,0.0002294000005349517,0.001973799997358583,0.00043990000267513096,0.0019911999988835305,0.0006693000032100827
10,92,1.7400001524947584e-05,0.00023700000019744039,0.0017288000090047717,0.00036299999919719994,0.0017462000105297193,0.0005999999993946403
10,93,1.6599995433352888e-05,0.00022929999977350235,0.002072000002954155,0.00038499999209307134,0.002088599998387508,0.0006142999918665737
10,94,1.720000000204891e-05,0.0002545000024838373,0.0028156000043964013,0.00037739999243058264,0.0028328000043984503,0.00063189999491442
10,95,1.720000000204891e-05,0.00023019999207463115,0.0020769999973708764,0.0005711999983759597,0.0020941999973729253,0.0008013999904505908
10,96,1.7400001524947584e-05,0.0002734000008786097,0.0020091000042157248,0.0005120999994687736,0.0020265000057406723,0.0007855000003473833
10,97,1.820000761654228e-05,0.00023230000806506723,0.0022674999927403405,0.0003654999891296029,0.002285700000356883,0.0005977999971946701
10,98,1.7300000763498247e-05,0.00022709999757353216,0.0020618999988073483,0.0005463999987114221,0.0020791999995708466,0.0007734999962849542
10,99,1.750000228639692e-05,0.0002499999973224476,0.002799199995934032,0.00022739999985788018,0.002816699998220429,0.0004773999971803278
10,100,1.8000006093643606e-05,0.0002317000034963712,0.0019908999965991825,0.0007191999902715907,0.002008900002692826,0.0009508999937679619
