N,Run,Theta_NO,Theta_BH,T_NO,T_BH,Total_NO,Total_BH
100,48,0.00019439999596215785,0.026073999993968755,3.3170641000033356,0.7716768000100274,3.317258499999298,0.7977508000039961
100,49,0.00023950000468175858,0.024106099997879937,3.4681181000050856,0.6047781000088435,3.4683576000097673,0.6288842000067234
100,50,0.0001993000041693449,0.02608199999667704,3.482770699993125,0.7601104999921517,3.4829699999972945,0.7861924999888288
100,51,0.00024089998623821884,0.02419910000753589,3.4800128000060795,0.6460767000098713,3.4802536999923177,0.6702758000174072
100,52,0.0002199000009568408,0.022757800004910678,3.28301700000884,0.5886673999921186,3.283236900009797,0.6114251999970293
100,53,0.0002511000056983903,0.02451669999572914,3.6861495999910403,0.7189226999907987,3.6864006999967387,0.7434393999865279
100,54,0.00027910000062547624,0.02261059999000281,3.9520560999953886,0.6355341000016779,3.952335199996014,0.6581446999916807
100,55,0.0002586999908089638,0.04048979999788571,3.612439300006372,0.5911326000059489,3.612697999997181,0.6316224000038346
100,56,0.0003480000013951212,0.022249900008318946,3.3763865000073565,0.6719402999879094,3.3767345000087516,0.6941901999962283
100,57,0.00019839999731630087,0.026175599996349774,3.282423700002255,0.5409411000000546,3.282622099999571,0.5671166999964043
100,58,0.00023859999782871455,0.02459699999599252,3.67520839998906,0.7334624999930384,3.675446999986889,0.7580594999890309
100,59,0.0002128999913111329,0.022361900002579205,3.2338851999957114,0.6322294999990845,3.2340980999870226,0.6545914000016637
100,60,0.00023119999968912452,0.022806200009654276,3.3715287999948487,0.5744424000004074,3.371759999994538,0.5972486000100616
100,61,0.0002673999988473952,0.0238002999976743,3.728367799994885,0.557643599997391,3.7286351999937324,0.5814438999950653
100,62,0.0002106000029016286,0.02610899999854155,3.5063515000074403,0.7373368999978993,3.506562100010342,0.7634458999964409
100,63,0.00023780000628903508,0.02678679999371525,3.4559718999953475,0.6698486999957822,3.4562097000016365,0.6966354999894975
100,64,0.0002548999909777194,0.023350299990852363,3.2469177000020863,0.6130309000000125,3.247172599993064,0.6363811999908648
100,65,0.00025599999935366213,0.02657280000858009,3.127412899993942,0.7031576000008499,3.127668899993296,0.72973040000943
100,66,0.0002386999985901639,0.024639399998704903,3.6855653999955393,0.7645870999986073,3.6858040999941295,0.7892264999973122
100,67,0.0002463999990141019,0.05510510000749491,5.376421499997377,1.6826533999992535,5.3766678999963915,1.7377585000067484
100,68,0.0005747999966843054,0.031878099995083176,5.6973761999979615,0.6950638000125764,5.697950999994646,0.7269419000076596
100,69,0.00024700000358279794,0.024662299998453818,3.844524000000092,0.8511768000025768,3.844771000003675,0.8758391000010306
100,70,0.00026980000257026404,0.027320299996063113,3.9933075000008103,0.6805232000042452,3.9935773000033805,0.7078435000003083
100,71,0.00025859999004751444,0.025334299993119203,3.512089500000002,0.6078831999911927,3.5123480999900494,0.6332174999843119
100,72,0.0001993000041693449,0.027151700007379986,3.6616032000019914,0.6867576999939047,3.6618025000061607,0.7139094000012847
100,73,0.00032980000833049417,0.029246700010844506,3.7784857000078773,0.8067133000004105,3.778815500016208,0.835960000011255
100,74,0.00023370000417344272,0.028305600004387088,3.8522587999905227,0.700543099999777,3.852492499994696,0.7288487000041641
100,75,0.00028469999961089343,0.04045400000177324,3.6251215000083903,0.6441462999937357,3.625406200008001,0.684600299995509
100,76,0.00025409999943803996,0.02363669998885598,3.302060600006371,0.7511056000075769,3.302314700005809,0.7747422999964328
100,77,0.0002275000006193295,0.02637710000271909,3.401732099999208,0.8526892000081716,3.4019595999998273,0.8790663000108907
100,78,0.00020140000560786575,0.02372869999089744,3.3773017000057735,0.6616737000003923,3.3775031000113813,0.6854023999912897
100,79,0.00031570000282954425,0.02215430000796914,3.0447139000025345,0.6244267000001855,3.045029600005364,0.6465810000081547
100,80,0.0002562000008765608,0.02644350001355633,3.461391700009699,0.5475774999940768,3.4616479000105755,0.5740210000076331
100,81,0.00023429999419022352,0.024557199998525903,3.462446599995019,0.8593992000096478,3.462680899989209,0.8839564000081737
100,82,0.0002462000120431185,0.02236570000241045,3.3990740000008373,0.695751500010374,3.3993202000128804,0.7181172000127845
100,83,0.00020580001000780612,0.02593860001070425,3.400642600012361,0.8448422000074061,3.400848400022369,0.8707808000181103
100,84,0.00025719999393913895,0.024023799996939488,3.0900833000050625,0.7153911000059452,3.0903404999990016,0.7394149000028847
100,85,0.00022610000451095402,0.0261426999932155,3.191573599993717,0.697718099996564,3.191799699998228,0.7238607999897795
100,86,0.000247900010435842,0.026586400010273792,3.366150900008506,0.5832785000093281,3.366398800018942,0.6098649000196019
100,87,0.00028870000096503645,0.024523899992345832,3.3991575999971246,0.6122643999988213,3.3994462999980897,0.6367882999911672
100,88,0.00030330001027323306,0.0265032000024803,3.4829654000059236,0.5491208000021288,3.483268700016197,0.5756240000046091
100,89,0.00022810000518802553,0.022638799986452796,3.246935900009703,0.6821922999952221,3.247164000014891,0.7048310999816749
100,90,0.00035149999894201756,0.026572699993266724,3.268041000002995,0.6200051000050735,3.268392500001937,0.6465777999983402
100,91,0.00024539999139960855,0.02567050000652671,3.4320969999971567,0.6608485000033397,3.4323423999885563,0.6865190000098664
100,92,0.0002519999979995191,0.02237799999420531,3.5282841000007465,0.6903172999882372,3.528536099998746,0.7126952999824425
100,93,0.00022110001009423286,0.02330469999287743,3.4975826000008965,0.647647899997537,3.4978037000109907,0.6709525999904145
100,94,0.0003080999886151403,0.025438799988478422,3.558712900005048,0.9876551999914227,3.5590209999936633,1.0130939999799011
100,95,0.0002567000046838075,0.041236599994590506,3.6514319999987492,0.8208971000130987,3.651688700003433,0.8621337000076892
100,96,0.00028079999901819974,0.02215970000543166,3.6449509999947622,0.4894944000116084,3.6452317999937804,0.51165410001704
100,97,0.0002238000015495345,0.025829000005614944,3.353820500007714,0.6030153000028804,3.3540443000092637,0.6288443000084953
100,98,0.0002325000095879659,0.025122500010184012,3.7520904000120936,0.5148472000000766,3.7523229000216816,0.5399697000102606
100,99,0.0002469000028213486,0.02554960000270512,3.0802428999886615,0.6514364999893587,3.080489799991483,0.6769860999920638
100,100,0.0002398000069661066,0.02255519999016542,3.3051412999921013,0.6517578999919351,3.3053810999990674,0.6743130999821005
