N,Run,Theta_NO,Theta_BH,T_NO,T_BH,Total_NO,Total_BH
40,51,9.649999265093356e-05,0.004029399991850369,0.1713231000030646,0.03053129999898374,0.17141959999571554,0.03456069999083411
40,52,8.060000254772604e-05,0.0040210000006482005,0.17367029999149963,0.02917639999941457,0.17375089999404736,0.03319740000006277
40,53,9.030000364873558e-05,0.004188400009297766,0.16049249999923632,0.04050659999484196,0.16058280000288505,0.04469500000413973
40,54,7.840000034775585e-05,0.0041049999999813735,0.14941589999943972,0.04156379999767523,0.14949429999978747,0.045668799997656606
40,55,7.479998748749495e-05,0.004043099994305521,0.16118049999931827,0.03735620000225026,0.16125529998680577,0.04139929999655578
40,56,8.120000711642206e-05,0.003958200002671219,0.16868500001146458,0.032208400007220916,0.168766200018581,0.036166600009892136
40,57,6.930000381544232e-05,0.003627700003562495,0.13386969998828135,0.03656059999775607,0.1339389999920968,0.040188300001318567
40,58,7.049999840091914e-05,0.004188500010059215,0.15442710000206716,0.0317806999955792,0.15449760000046808,0.03596920000563841
40,59,7.560000813100487e-05,0.003722499997820705,0.14934369998809416,0.030469000004814006,0.14941929999622516,0.03419150000263471
40,60,6.850001227576286e-05,0.003980499997851439,0.16548490000423044,0.03861960000358522,0.1655534000165062,0.04260010000143666
40,61,7.929999264888465e-05,0.003466199996182695,0.13850050000473857,0.03545779999694787,0.13857979999738745,0.038923999993130565
40,62,7.140000525396317e-05,0.004125399995245971,0.17903450000449084,0.036980100005166605,0.1791059000097448,0.041105500000412576
40,63,8.230000094044954e-05,0.004154900001594797,0.1810447000025306,0.04978060000576079,0.18112700000347104,0.053935500007355586
40,64,8.420000085607171e-05,0.004232999999658205,0.17528569999558385,0.038811999998870306,0.17536989999643993,0.04304499999852851
40,65,7.940000796224922e-05,0.004027299990411848,0.15227829999639653,0.027706200009561144,0.15235770000435878,0.03173349999997299
40,66,8.969999908003956e-05,0.004146799998125061,0.15398970000387635,0.0381924999965122,0.1540794000029564,0.04233929999463726
40,67,9.839999256655574e-05,0.004036099999211729,0.17559319999418221,0.03029439999954775,0.17569159998674877,0.03433049999875948
40,68,9.169999975711107e-05,0.00407439999980852,0.14729750000697095,0.03317090000200551,0.14738920000672806,0.03724530000181403
40,69,8.199999865610152e-05,0.004038400002173148,0.16863980000198353,0.04154710000148043,0.16872180000063963,0.04558550000365358
40,70,8.179999713320285e-05,0.004031100004795007,0.15089409999200143,0.029382500011706725,0.15097589998913463,0.03341360001650173
40,71,8.30000062705949e-05,0.005206899993936531,0.17602389999956358,0.045431699996697716,0.17610690000583418,0.05063859999063425
40,72,7.650000043213367e-05,0.004058100006659515,0.17622760000813287,0.02679869999701623,0.176304100008565,0.030856800003675744
40,73,6.370000483002514e-05,0.0035177999961888418,0.14319059999252204,0.03202220000093803,0.14325429999735206,0.03553999999712687
40,74,6.679999933112413e-05,0.0037809999921591952,0.13525469999876805,0.033155199998873286,0.13532149999809917,0.03693619999103248
40,75,0.00010720000136643648,0.003879600000800565,0.14863229999900796,0.03379509999649599,0.1487395000003744,0.03767469999729656
40,76,7.609999738633633e-05,0.0040680999954929575,0.15696599999500904,0.03536569999414496,0.15704209999239538,0.03943379998963792
40,77,6.480001320596784e-05,0.0038204999873414636,0.16457590000936761,0.032835899997735396,0.16464070002257358,0.03665639998507686
40,78,7.320000440813601e-05,0.00376989999494981,0.16175709999515675,0.020851799999945797,0.16183029999956489,0.024621699994895607
40,79,7.589999586343765e-05,0.003771900010178797,0.1625276999984635,0.02111279999371618,0.16260359999432694,0.024884700003894977
40,80,0.00010389999079052359,0.003733499994268641,0.1540473000059137,0.026591200003167614,0.15415119999670424,0.030324699997436255
40,81,7.069999992381781e-05,0.003525599997374229,0.16426950000459328,0.03013430000282824,0.1643402000045171,0.03365990000020247
40,82,8.759999764151871e-05,0.004002199988462962,0.17484289999993052,0.028678700007731095,0.17493049999757204,0.03268089999619406
40,83,0.0001100999943446368,0.004028900002595037,0.16874690000258852,0.03395570001157466,0.16885699999693315,0.0379846000141697
40,84,8.049998723436147e-05,0.004034700003103353,0.17500750000181142,0.0439629999891622,0.17508799998904578,0.04799769999226555
40,85,0.00010769999062176794,0.00399150000885129,0.1668082999967737,0.02340280001226347,0.16691599998739548,0.02739430002111476
40,86,7.850000110920519e-05,0.004184499994153157,0.1970385000022361,0.020550100001855753,0.1971170000033453,0.02473459999600891
40,87,8.230000094044954e-05,0.004106000007595867,0.1766570000036154,0.027072800003224984,0.17673930000455584,0.03117880001082085
40,88,9.309999586548656e-05,0.004146899998886511,0.17120250000152737,0.03801239999302197,0.17129559999739286,0.04215929999190848
40,89,9.600000339560211e-05,0.0041373999993084,0.16116029999102466,0.02630079998925794,0.16125629999442026,0.03043819998856634
40,90,8.090000483207405e-05,0.003978799999458715,0.16306119998625945,0.04531679999490734,0.16314209999109153,0.04929559999436606
40,91,8.090000483207405e-05,0.003534100003889762,0.1826941000035731,0.03997220000019297,0.1827750000084052,0.04350630000408273
40,92,8.290000550914556e-05,0.003658700006781146,0.1555534999934025,0.028490600001532584,0.15563639999891166,0.03214930000831373
40,93,6.9500005338341e-05,0.003930100006982684,0.16127610001422,0.026870699992286973,0.16134560001955833,0.030800799999269657
40,94,8.13999940874055e-05,0.003749800001969561,0.15759350000007544,0.031239699994330294,0.15767489999416284,0.034989499996299855
40,95,0.00010659999679774046,0.0037210000009508803,0.15451449999818578,0.02929359998961445,0.15462109999498352,0.03301459999056533
40,96,6.999999459367245e-05,0.003685299991047941,0.1661288000032073,0.04507910000393167,0.16619879999780096,0.04876439999497961
40,97,8.3099992480129e-05,0.004309800002374686,0.18628599999647122,0.04523709999921266,0.18636909998895135,0.049546900001587346
40,98,9.23999905353412e-05,0.003913699998520315,0.15197659999830648,0.04298549999657553,0.15206899998884182,0.04689919999509584
40,99,7.88000033935532e-05,0.0038299000007100403,0.15659120000782423,0.04555540000728797,0.15667000001121778,0.04938530000799801
40,100,9.529999806545675e-05,0.003410200006328523,0.16649539998616092,0.021002399997087196,0.16659069998422638,0.02441260000341572
